rssi,rate,noise_floor,data,local_time,channel
-52,11,-95,"[0, 0, -7, -13, -7]",207453750,6
-52,11,-95,"[0, 0, 12, -7, 9]",207461699,6
-52,11,-95,"[0, 0, 12, 5, 9]",207467999,6
-52,11,-95,"[0, 0, -12, 5, -10]",207500941,6
-52,11,-95,"[0, 0, -14, -2, -11]",207522792,6
-53,11,-95,"[0, 0, -2, -14, -2]",207538520,6
-52,11,-95,"[0, 0, -15, -3, -13]",207566206,6
-51,11,-95,"[0, 0, -6, 14, -5]",207623635,6
-51,11,-95,"[0, 0, -1, 14, 0]",207631548,6
-51,11,-95,"[0, 0, 0, -14, 0]",207645399,6
-51,11,-95,"[0, 0, 12, -8, 9]",207652653,6
-51,11,-95,"[0, 0, 14, -4, 11]",207665491,6
-51,11,-95,"[0, 0, 2, 14, 2]",207672625,6
-51,11,-95,"[0, 0, -4, 13, -4]",207719715,6
-51,11,-95,"[0, 0, 14, 3, 11]",207725002,6
-51,11,-95,"[0, 0, 11, 9, 9]",207728424,6
-51,11,-95,"[0, 0, 12, 5, 10]",207732103,6
-51,11,-95,"[0, 0, -3, 13, -3]",207736089,6
-51,11,-95,"[0, 0, -14, -4, -12]",207746087,6
-51,11,-95,"[0, 0, 11, 6, 9]",207755579,6
-51,11,-95,"[0, 0, -3, 13, -2]",207765430,6
-51,11,-95,"[0, 0, 14, -3, 11]",207808506,6
-51,11,-95,"[0, 0, 7, -14, 5]",207825133,6
-51,11,-95,"[0, 0, 14, 6, 11]",207829534,6
-51,11,-95,"[0, 0, 13, 7, 12]",207847270,6
-51,11,-95,"[0, 0, -9, 11, -7]",207856992,6
-51,11,-95,"[0, 0, -9, 11, -8]",207866952,6
-51,11,-95,"[0, 0, -1, -14, -1]",207873283,6
-51,11,-95,"[0, 0, 11, -9, 9]",207910678,6
-51,11,-95,"[0, 0, -13, 6, -10]",207933257,6
-51,11,-95,"[0, 0, 7, 11, 6]",207967182,6
-50,11,-95,"[0, 0, -6, 12, -5]",207972520,6
-51,11,-95,"[0, 0, -13, -7, -11]",207976377,6
-51,11,-95,"[0, 0, -10, -11, -8]",207980067,6
-51,11,-95,"[0, 0, -6, 12, -5]",208230646,6
-51,11,-95,"[0, 0, -11, 8, -8]",208236501,6
-51,11,-95,"[0, 0, -6, 10, -5]",208239891,6
-51,11,-95,"[0, 0, -10, 8, -9]",208243164,6
-51,11,-95,"[0, 0, -6, -13, -5]",208246469,6
-51,11,-95,"[0, 0, -14, 2, -12]",208250248,6
-51,11,-95,"[0, 0, -11, -9, -9]",208258160,6
-51,11,-95,"[0, 0, -7, -12, -6]",208274361,6
-51,11,-95,"[0, 0, 13, 1, 11]",208279307,6
-51,11,-95,"[0, 0, -14, 0, -11]",208282774,6
-51,11,-95,"[0, 0, 11, -5, 9]",208320406,6
-53,11,-95,"[0, 0, -5, -14, -5]",208348189,6
-53,11,-95,"[0, 0, -14, 6, -11]",208371370,6
-53,11,-95,"[0, 0, 1, -15, -1]",208379474,6
-53,11,-95,"[0, 0, -13, 7, -10]",208384890,6
-53,11,-95,"[0, 0, 4, 13, 4]",208392647,6
-53,11,-95,"[0, 0, 12, -7, 9]",208435241,6
-53,11,-95,"[0, 0, 14, 1, 11]",208444954,6
-50,11,-95,"[0, 0, -14, 4, -12]",208449102,6
-51,11,-95,"[0, 0, 2, -14, 1]",208452965,6
-51,11,-95,"[0, 0, 4, -12, 3]",208461557,6
-51,11,-95,"[0, 0, -12, -5, -10]",208471206,6
-51,11,-95,"[0, 0, -14, 0, -11]",208481286,6
-51,11,-95,"[0, 0, -7, 11, -6]",208486171,6
-51,11,-95,"[0, 0, -10, -10, -9]",208491258,6
-51,11,-95,"[0, 0, -9, 11, -7]",208524224,6
-51,11,-95,"[0, 0, 14, -1, 10]",208535220,6
-51,11,-95,"[0, 0, -3, 14, -2]",208542080,6
-51,11,-95,"[0, 0, 5, -13, 3]",208545972,6
-51,11,-95,"[0, 0, 14, 1, 11]",208550094,6
-51,11,-95,"[0, 0, 12, 1, 10]",208553504,6
-51,11,-95,"[0, 0, -1, 14, -1]",208557628,6
-51,11,-95,"[0, 0, -2, -15, -3]",208567517,6
-51,11,-95,"[0, 0, 5, 12, 6]",208574259,6
-51,11,-95,"[0, 0, -16, -1, -13]",208578944,6
-51,11,-95,"[0, 0, 14, -4, 11]",208587057,6
-51,11,-95,"[0, 0, 1, 13, 1]",208594323,6
-51,11,-95,"[0, 0, -2, -15, -3]",208627405,6
-51,11,-95,"[0, 0, -10, -10, -9]",208640352,6
-51,11,-95,"[0, 0, 2, 14, 2]",208646028,6
-53,11,-95,"[0, 0, 10, -11, 8]",208649932,6
-53,11,-95,"[0, 0, 2, 15, 3]",208653939,6
-53,11,-95,"[0, 0, 17, -2, 14]",208665948,6
-53,11,-95,"[0, 0, 12, 10, 10]",208671715,6
-53,11,-95,"[0, 0, -6, 15, -5]",208678584,6
-53,11,-95,"[0, 0, 11, 11, 10]",208682393,6
-51,11,-95,"[0, 0, 0, -14, 0]",208692581,6
-51,11,-95,"[0, 0, 9, 10, 8]",208730569,6
-51,11,-95,"[0, 0, 15, -3, 12]",208740102,6
-51,11,-95,"[0, 0, -2, -14, -2]",208745538,6
-51,11,-95,"[0, 0, 6, 11, 5]",208753096,6
-51,11,-95,"[0, 0, -15, 3, -13]",208759141,6
-51,11,-95,"[0, 0, -1, 14, 0]",208762936,6
-51,11,-95,"[0, 0, 12, -7, 10]",208766574,6
-51,11,-95,"[0, 0, -15, 1, -13]",208770747,6
-51,11,-95,"[0, 0, 10, -10, 8]",208795098,6
-51,11,-95,"[0, 0, 10, -10, 7]",208848876,6
-51,11,-95,"[0, 0, -13, 5, -11]",208879529,6
-51,11,-95,"[0, 0, 13, -5, 10]",208897751,6
-51,11,-95,"[0, 0, -5, 13, -4]",208934264,6
-51,11,-95,"[0, 0, 2, 14, 1]",208942440,6
-53,11,-95,"[0, 0, 2, -15, 0]",208951934,6
-51,11,-95,"[0, 0, 3, -14, 2]",209036310,6
-51,11,-95,"[0, 0, -3, 13, -2]",209048665,6
-51,11,-95,"[0, 0, -13, -5, -12]",209058400,6
-51,11,-95,"[0, 0, -14, 4, -12]",209064802,6
-51,11,-95,"[0, 0, 12, -6, 9]",209069239,6
-51,11,-95,"[0, 0, -1, -14, -2]",209085188,6
-51,11,-95,"[0, 0, 3, -14, 2]",209094482,6
-51,11,-95,"[0, 0, 10, -8, 7]",209099140,6
-51,11,-95,"[0, 0, 3, 13, 3]",209139331,6
-51,11,-95,"[0, 0, -7, -12, -6]",209149635,6
-51,11,-95,"[0, 0, -13, -3, -10]",209156854,6
-51,11,-95,"[0, 0, 9, 7, 7]",209164988,6
-51,11,-95,"[0, 0, -13, 3, -11]",209168997,6
-51,11,-95,"[0, 0, -13, 3, -10]",209172683,6
-51,11,-95,"[0, 0, 6, -13, 4]",209185980,6
-53,11,-95,"[0, 0, 8, 12, 7]",209198326,6
-53,11,-95,"[0, 0, 5, -14, 3]",209203484,6
-53,11,-95,"[0, 0, -3, -15, -3]",209207855,6
-53,11,-95,"[0, 0, 15, -1, 12]",209211863,6
-51,11,-95,"[0, 0, 13, 0, 10]",209252366,6
-51,11,-95,"[0, 0, 9, -9, 7]",209260409,6
-51,11,-95,"[0, 0, -12, -7, -10]",209265561,6
-51,11,-95,"[0, 0, -3, 12, -3]",209270712,6
-51,11,-95,"[0, 0, 1, -13, 1]",209275423,6
-51,11,-95,"[0, 0, 11, 7, 9]",209295959,6
-51,11,-95,"[0, 0, 9, 9, 7]",209303205,6
-51,11,-95,"[0, 0, -10, 8, -8]",209311163,6
-51,11,-95,"[0, 0, 2, -13, 1]",209351932,6
-51,11,-95,"[0, 0, 5, -12, 3]",209361366,6
-51,11,-95,"[0, 0, -10, 9, -8]",209366086,6
-51,11,-95,"[0, 0, 4, 11, 4]",209370023,6
-51,11,-95,"[0, 0, 1, -14, 1]",209373793,6
-51,11,-95,"[0, 0, 12, -6, 10]",209382702,6
-51,11,-95,"[0, 0, 4, -12, 3]",209393070,6
-51,11,-95,"[0, 0, -8, -10, -6]",209397011,6
-51,11,-95,"[0, 0, 8, 9, 7]",209405138,6
-51,11,-95,"[0, 0, 5, 10, 4]",209411568,6
-51,11,-95,"[0, 0, 6, -12, 4]",209446372,6
-54,11,-95,"[0, 0, 6, -12, 4]",209463725,6
-53,11,-95,"[0, 0, -15, -5, -12]",209468746,6
-53,11,-95,"[0, 0, 8, 10, 7]",209472801,6
-53,11,-95,"[0, 0, 9, 10, 7]",209478423,6
-53,11,-95,"[0, 0, -15, 0, -12]",209482585,6
-54,11,-95,"[0, 0, -14, 1, -11]",209486421,6
-54,11,-95,"[0, 0, 12, 5, 10]",209492800,6
-53,11,-95,"[0, 0, -17, 2, -14]",209500237,6
-53,11,-95,"[0, 0, 8, 10, 7]",209513587,6
-53,11,-95,"[0, 0, -8, -11, -7]",209548509,6
-51,11,-95,"[0, 0, 7, -11, 5]",209668512,6
-51,11,-95,"[0, 0, 4, 12, 3]",209672658,6
-51,11,-95,"[0, 0, -13, 5, -10]",209676378,6
-51,11,-95,"[0, 0, -9, -8, -8]",209680637,6
-51,11,-95,"[0, 0, 10, -6, 8]",209684231,6
-54,11,-95,"[0, 0, 12, -3, 9]",209698034,6
-53,11,-95,"[0, 0, -4, -14, -5]",209702105,6
-54,11,-95,"[0, 0, 11, 7, 9]",209710793,6
-53,11,-95,"[0, 0, 6, 12, 5]",209714642,6
-54,11,-95,"[0, 0, 9, -11, 6]",209720905,6
-51,11,-95,"[0, 0, -12, -6, -10]",209764070,6
-52,11,-95,"[0, 0, -13, -1, -10]",209814775,6
-51,11,-95,"[0, 0, -13, 6, -10]",209822419,6
-51,11,-95,"[0, 0, -8, 10, -6]",209880377,6
-52,11,-95,"[0, 0, -12, -6, -10]",209916912,6
-52,11,-95,"[0, 0, 2, 12, 2]",209921784,6
-52,11,-95,"[0, 0, 6, -12, 4]",209926243,6
-51,11,-95,"[0, 0, 11, 2, 9]",210019105,6
-51,11,-95,"[0, 0, 11, 4, 9]",210023622,6
-51,11,-95,"[0, 0, 6, 10, 4]",210027464,6
-51,11,-95,"[0, 0, -12, -4, -10]",210027791,6
-51,11,-95,"[0, 0, -4, 11, -3]",210065626,6
-51,11,-95,"[0, 0, -13, -4, -11]",210078646,6
-51,11,-95,"[0, 0, 12, 2, 9]",210084730,6
-51,11,-95,"[0, 0, -12, -4, -10]",210088627,6
-51,11,-95,"[0, 0, -10, 6, -9]",210092847,6
-51,11,-95,"[0, 0, 5, 9, 4]",210098281,6
-51,11,-95,"[0, 0, -9, 9, -7]",210110063,6
-51,11,-95,"[0, 0, -12, 2, -11]",210120332,6
-52,11,-95,"[0, 0, -12, 2, -10]",210129901,6
-52,11,-95,"[0, 0, -14, 2, -11]",210162568,6
-51,11,-95,"[0, 0, -3, -12, -3]",210187743,6
-51,11,-95,"[0, 0, -4, -12, -4]",210192253,6
-51,11,-95,"[0, 0, -8, 10, -6]",210196852,6
-51,11,-95,"[0, 0, -12, 5, -10]",210212579,6
-51,11,-95,"[0, 0, -5, 10, -4]",210216801,6
-51,11,-95,"[0, 0, 11, 1, 8]",210222091,6
-51,11,-95,"[0, 0, -10, -6, -8]",210225992,6
-51,11,-95,"[0, 0, -1, 10, -2]",210229775,6
-51,11,-95,"[0, 0, -1, 11, -2]",210265444,6
-51,11,-95,"[0, 0, -5, -11, -5]",210282995,6
-51,11,-95,"[0, 0, -6, 12, -5]",210290871,6
-51,11,-95,"[0, 0, -2, -13, -2]",210297348,6
-51,11,-95,"[0, 0, 5, 11, 4]",210306153,6
-51,11,-95,"[0, 0, -8, -11, -7]",210314826,6
-52,11,-95,"[0, 0, 12, -2, 10]",210324299,6
-52,11,-95,"[0, 0, 11, -8, 9]",210330574,6
-52,11,-95,"[0, 0, 11, 7, 10]",210367901,6
-52,11,-95,"[0, 0, -1, 14, 0]",210378442,6
-52,11,-95,"[0, 0, -15, -5, -12]",210430401,6
-52,11,-95,"[0, 0, 6, 12, 6]",210470245,6
-52,11,-95,"[0, 0, -13, -7, -12]",210480817,6
-52,11,-95,"[0, 0, 3, -15, 2]",210488771,6
-51,11,-95,"[0, 0, -4, 14, -2]",210497174,6
-52,11,-95,"[0, 0, 5, -13, 3]",210500935,6
-52,11,-95,"[0, 0, -8, -12, -7]",210509110,6
-52,11,-95,"[0, 0, -7, -12, -7]",210514032,6
-51,11,-95,"[0, 0, 14, -5, 11]",210518302,6
-52,11,-95,"[0, 0, -8, 12, -7]",210529289,6
-52,11,-95,"[0, 0, 7, -13, 5]",210534001,6
-52,11,-95,"[0, 0, -2, -15, -2]",210537814,6
-52,11,-95,"[0, 0, -8, 12, -6]",210572049,6
-52,11,-95,"[0, 0, 12, -9, 10]",210577452,6
-52,11,-95,"[0, 0, -13, 5, -11]",210585317,6
-51,11,-95,"[0, 0, -11, -10, -10]",210593128,6
-52,11,-95,"[0, 0, 13, -5, 10]",210596999,6
-52,11,-95,"[0, 0, 13, -1, 11]",210600967,6
-52,11,-95,"[0, 0, 3, -14, 1]",210604764,6
-52,11,-95,"[0, 0, -16, -3, -12]",210617030,6
-52,11,-95,"[0, 0, -13, -8, -11]",210621683,6
-52,11,-95,"[0, 0, -14, 4, -12]",210625761,6
-52,11,-95,"[0, 0, -13, -3, -11]",210633971,6
-51,11,-95,"[0, 0, -15, -3, -13]",210640532,6
-52,11,-95,"[0, 0, -9, 11, -7]",210674801,6
-51,11,-95,"[0, 0, 3, 13, 3]",210685983,6
-52,11,-95,"[0, 0, -14, -2, -12]",210692309,6
-51,11,-95,"[0, 0, -1, 14, -1]",210726698,6
-51,11,-95,"[0, 0, -5, -13, -4]",210734546,6
-51,11,-95,"[0, 0, -13, 4, -11]",210741208,6
-51,11,-95,"[0, 0, 13, -1, 10]",210776942,6
-51,11,-95,"[0, 0, -9, 10, -7]",210789832,6
-51,11,-95,"[0, 0, 7, -11, 5]",210797821,6
-51,11,-95,"[0, 0, -13, -5, -10]",210802565,6
-52,11,-95,"[0, 0, 4, -12, 2]",210809154,6
-51,11,-95,"[0, 0, 4, -13, 2]",210818309,6
-51,11,-95,"[0, 0, -3, 13, -2]",210825888,6
-51,11,-95,"[0, 0, 8, 11, 7]",210833112,6
-51,11,-95,"[0, 0, -14, -4, -11]",210838767,6
-51,11,-95,"[0, 0, -14, 2, -12]",210842855,6
-51,11,-95,"[0, 0, -10, 10, -8]",210879318,6
-52,11,-95,"[0, 0, 10, -8, 8]",210888407,6
-52,11,-95,"[0, 0, 11, -8, 9]",210897697,6
-51,11,-95,"[0, 0, -12, 7, -10]",210904188,6
-52,11,-95,"[0, 0, -4, 13, -3]",210908816,6
-52,11,-95,"[0, 0, 8, 10, 6]",210913307,6
-51,11,-95,"[0, 0, 2, 13, 2]",210928345,6
-51,11,-95,"[0, 0, -15, 4, -12]",210932611,6
-51,11,-95,"[0, 0, -9, -12, -8]",210939470,6
-52,11,-95,"[0, 0, -9, 12, -7]",210943256,6
-52,11,-95,"[0, 0, 14, 0, 11]",210948810,6
-51,11,-95,"[0, 0, -15, 1, -13]",210981941,6
-47,11,-95,"[0, 0, -19, -4, -18]",210993559,6
-52,11,-95,"[0, 0, -15, -3, -13]",210999980,6
-51,11,-95,"[0, 0, -1, 14, 0]",211004040,6
-52,11,-95,"[0, 0, 11, -8, 9]",211008502,6
-52,11,-95,"[0, 0, 12, 7, 10]",211014403,6
-52,11,-95,"[0, 0, -12, 8, -10]",211023872,6
-52,11,-95,"[0, 0, 7, 11, 6]",211037503,6
-52,11,-95,"[0, 0, 11, 5, 9]",211042819,6
-52,11,-95,"[0, 0, -4, -14, -4]",211047960,6
-52,11,-95,"[0, 0, 14, -1, 12]",211054972,6
-51,11,-95,"[0, 0, 14, 3, 12]",211108257,6
-51,11,-95,"[0, 0, 6, 12, 6]",211149675,6
-51,11,-95,"[0, 0, 11, 7, 9]",211153626,6
-51,11,-95,"[0, 0, -9, 9, -7]",211221691,6
-53,11,-95,"[0, 0, -5, 13, -3]",211301171,6
-53,11,-95,"[0, 0, 0, 14, 1]",211307193,6
-53,11,-95,"[0, 0, 14, 0, 11]",211312369,6
-53,11,-95,"[0, 0, 14, 0, 12]",211316345,6
-53,11,-95,"[0, 0, 7, -13, 5]",211320707,6
-53,11,-95,"[0, 0, 0, -15, -1]",211324665,6
-53,11,-95,"[0, 0, 9, -12, 6]",211328642,6
-51,11,-95,"[0, 0, -6, 10, -5]",211336361,6
-51,11,-95,"[0, 0, 8, 10, 7]",211341120,6
-51,11,-95,"[0, 0, -8, 11, -7]",211350031,6
-51,11,-95,"[0, 0, 12, -5, 10]",211358995,6
-53,11,-95,"[0, 0, -15, -1, -13]",211415806,6
-53,11,-95,"[0, 0, -11, -9, -10]",211454489,6
-53,11,-95,"[0, 0, -13, 7, -10]",211459811,6
-53,11,-95,"[0, 0, -13, -9, -11]",211836362,6
-53,11,-95,"[0, 0, -14, 4, -12]",211864348,6
-54,11,-95,"[0, 0, -7, 13, -5]",211903469,6
-54,11,-95,"[0, 0, 7, 12, 6]",211908666,6
-54,11,-95,"[0, 0, -7, -14, -7]",211917666,6
-54,11,-95,"[0, 0, 3, -15, 1]",211924819,6
-54,11,-95,"[0, 0, 16, -1, 13]",211928283,6
-54,11,-95,"[0, 0, 1, 15, 2]",211931612,6
-53,11,-95,"[0, 0, -4, -15, -5]",211934975,6
-54,11,-95,"[0, 0, 12, -9, 10]",211938437,6
-54,11,-95,"[0, 0, 16, -2, 12]",211950811,6
-54,11,-95,"[0, 0, -15, -8, -13]",211954325,6
-52,11,-95,"[0, 0, -13, -6, -11]",211970519,6
-52,11,-95,"[0, 0, 10, -10, 8]",211974809,6
-54,11,-95,"[0, 0, -10, -13, -9]",212011130,6
-54,11,-95,"[0, 0, 14, 1, 11]",212019287,6
-54,11,-95,"[0, 0, 0, -14, -1]",212025709,6
-54,11,-95,"[0, 0, -6, 13, -4]",212029081,6
-53,11,-95,"[0, 0, 7, 12, 6]",212032636,6
-54,11,-95,"[0, 0, -11, -8, -10]",212037231,6
-54,11,-95,"[0, 0, 1, 14, 2]",212041304,6
-53,11,-95,"[0, 0, 14, -3, 11]",212045665,6
-54,11,-95,"[0, 0, 13, 7, 11]",212053102,6
-53,11,-95,"[0, 0, 6, 14, 5]",212071395,6
-53,11,-95,"[0, 0, 15, -4, 12]",212123988,6
-51,11,-95,"[0, 0, -6, 13, -4]",212171859,6
-51,11,-95,"[0, 0, 12, -6, 10]",212177153,6
-51,11,-95,"[0, 0, 1, -14, 0]",212331099,6
-53,11,-95,"[0, 0, 9, 11, 8]",212336613,6
-53,11,-95,"[0, 0, 14, 2, 13]",212352762,6
-53,11,-95,"[0, 0, -14, -8, -13]",212360376,6
-51,11,-95,"[0, 0, 9, -10, 6]",212370403,6
-51,11,-95,"[0, 0, -14, 3, -12]",212375270,6
-51,11,-95,"[0, 0, 10, -10, 8]",212383257,6
-51,11,-95,"[0, 0, 11, 7, 9]",212434411,6
-51,11,-95,"[0, 0, -2, 12, -2]",212468750,6
-51,11,-95,"[0, 0, 13, -1, 12]",212476231,6
-51,11,-95,"[0, 0, -2, -14, -2]",212482758,6
-51,11,-95,"[0, 0, 6, 11, 6]",212519047,6
-51,11,-95,"[0, 0, 5, -12, 4]",212537863,6
-51,11,-95,"[0, 0, -2, 12, -1]",212541890,6
-51,11,-95,"[0, 0, 6, -11, 5]",212546070,6
-51,11,-95,"[0, 0, 12, 3, 10]",212552251,6
-53,11,-95,"[0, 0, 13, 1, 11]",212556893,6
-53,11,-95,"[0, 0, 3, 13, 4]",212561716,6
-53,11,-95,"[0, 0, 15, 3, 12]",212569784,6
-53,11,-95,"[0, 0, 10, 10, 9]",212574870,6
-53,11,-95,"[0, 0, 14, -6, 11]",212586913,6
-51,11,-95,"[0, 0, 5, 11, 5]",212621054,6
-53,11,-95,"[0, 0, 6, -13, 4]",212631398,6
-53,11,-95,"[0, 0, -14, 6, -12]",212638187,6
-53,11,-95,"[0, 0, -11, 11, -9]",212653544,6
-53,11,-95,"[0, 0, 13, -8, 10]",212662389,6
-53,11,-95,"[0, 0, -1, -14, -2]",212670850,6
-53,11,-95,"[0, 0, -7, -12, -7]",212674810,6
-53,11,-95,"[0, 0, 13, 4, 11]",212678968,6
-53,11,-95,"[0, 0, -3, 13, -2]",212686549,6
-53,11,-95,"[0, 0, 13, 4, 11]",212724683,6
-53,11,-95,"[0, 0, -15, -1, -12]",212734908,6
-53,11,-95,"[0, 0, 11, -9, 9]",212743335,6
-53,11,-95,"[0, 0, -4, 13, -3]",212747646,6
-53,11,-95,"[0, 0, -5, -14, -5]",212752647,6
-53,11,-95,"[0, 0, 10, -11, 7]",212756790,6
-53,11,-95,"[0, 0, -15, -3, -13]",212767723,6
-51,11,-95,"[0, 0, 8, 9, 7]",212775755,6
-51,11,-95,"[0, 0, 0, 13, 0]",212784265,6
-51,11,-95,"[0, 0, 11, -7, 9]",212789428,6
-51,11,-95,"[0, 0, -3, -13, -3]",212826118,6
-51,11,-95,"[0, 0, 12, 6, 10]",212836166,6
-51,11,-95,"[0, 0, -14, 2, -12]",212845539,6
-51,11,-95,"[0, 0, 8, -12, 6]",212849701,6
-51,11,-95,"[0, 0, 9, 10, 8]",212853716,6
-51,11,-95,"[0, 0, -9, 10, -7]",212857717,6
-51,11,-95,"[0, 0, 13, -2, 11]",212862329,6
-51,11,-95,"[0, 0, -8, -12, -8]",212869548,6
-51,11,-95,"[0, 0, -8, -12, -8]",212874206,6
-51,11,-95,"[0, 0, -8, 12, -7]",212880877,6
-51,11,-95,"[0, 0, -7, -12, -7]",212888323,6
-51,11,-95,"[0, 0, -13, -5, -12]",212893105,6
-51,11,-95,"[0, 0, -13, 5, -11]",212897885,6
-51,11,-95,"[0, 0, -8, -11, -8]",212950677,6
-54,11,-95,"[0, 0, 12, 5, 10]",213150653,6
-54,11,-95,"[0, 0, 10, 7, 9]",213170715,6
-54,11,-95,"[0, 0, -13, -6, -11]",213174480,6
-54,11,-95,"[0, 0, -8, 10, -6]",213181595,6
-54,11,-95,"[0, 0, -12, 4, -9]",213189990,6
-53,11,-95,"[0, 0, -7, 13, -5]",213232039,6
-53,11,-95,"[0, 0, -6, -15, -6]",213246108,6
-52,11,-95,"[0, 0, 2, 14, 2]",213259209,6
-52,11,-95,"[0, 0, 13, 4, 11]",213265082,6
-52,11,-95,"[0, 0, -10, -13, -9]",213269003,6
-54,11,-95,"[0, 0, 2, 14, 3]",213274979,6
-54,11,-95,"[0, 0, -11, -10, -10]",213287689,6
-54,11,-95,"[0, 0, 13, 6, 11]",213294209,6
-54,11,-95,"[0, 0, -4, -14, -4]",213302553,6
-54,11,-95,"[0, 0, 9, 10, 8]",213355726,6
-54,11,-95,"[0, 0, -4, -15, -4]",213405492,6
-53,11,-95,"[0, 0, -1, 15, 0]",213452825,6
-53,11,-95,"[0, 0, 12, 6, 10]",213492049,6
-54,11,-95,"[0, 0, 13, 3, 11]",213500031,6
-54,11,-95,"[0, 0, 10, -11, 8]",213507032,6
-54,11,-95,"[0, 0, -14, 3, -12]",213541829,6
-53,11,-95,"[0, 0, 11, -9, 9]",213590578,6
-54,11,-95,"[0, 0, 11, 7, 10]",213603140,6
-54,11,-95,"[0, 0, 8, 11, 7]",213608932,6
-53,11,-95,"[0, 0, 4, -15, 2]",213755180,6
-53,11,-95,"[0, 0, 10, -12, 7]",213764395,6
-53,11,-95,"[0, 0, 16, 1, 13]",213769507,6
-53,11,-95,"[0, 0, 13, 7, 11]",213774472,6
-54,11,-95,"[0, 0, 14, -4, 11]",213778450,6
-54,11,-95,"[0, 0, -16, -1, -13]",213786098,6
-54,11,-95,"[0, 0, 0, -14, -1]",213793983,6
-53,11,-95,"[0, 0, -13, 8, -10]",213798757,6
-53,11,-95,"[0, 0, -5, -15, -5]",213806791,6
-54,11,-95,"[0, 0, -11, -11, -10]",213810776,6
-54,11,-95,"[0, 0, -10, -13, -9]",213816290,6
-53,11,-95,"[0, 0, -13, -7, -12]",213861891,6
-53,11,-95,"[0, 0, -5, -12, -6]",213879135,6
-51,11,-95,"[0, 0, -1, -15, -1]",213890147,6
-52,11,-95,"[0, 0, 12, -5, 10]",213900068,6
-54,11,-95,"[0, 0, 5, 14, 5]",213912470,6
-53,11,-95,"[0, 0, 10, 11, 9]",213916323,6
-53,11,-95,"[0, 0, 15, 3, 13]",213940291,6
-53,11,-95,"[0, 0, -6, -14, -6]",213962797,6
-54,11,-95,"[0, 0, 5, -13, 3]",213969296,6
-53,11,-95,"[0, 0, -8, -14, -8]",213975897,6
-53,11,-95,"[0, 0, 15, -2, 13]",213980907,6
-53,11,-95,"[0, 0, -1, 16, 0]",213984805,6
-53,11,-95,"[0, 0, -1, 15, 0]",213999564,6
-53,11,-95,"[0, 0, -13, 8, -10]",214008827,6
-53,11,-95,"[0, 0, -15, -7, -13]",214013264,6
-53,11,-95,"[0, 0, -12, 9, -9]",214017240,6
-51,11,-95,"[0, 0, -5, 13, -4]",214053739,6
-51,11,-95,"[0, 0, 12, 7, 10]",214064991,6
-52,11,-95,"[0, 0, 2, 13, 3]",214071885,6
-53,11,-95,"[0, 0, -6, -13, -6]",214086138,6
-53,11,-95,"[0, 0, -16, -3, -14]",214090940,6
-53,11,-95,"[0, 0, -15, -6, -13]",214094809,6
-53,11,-95,"[0, 0, -13, 9, -11]",214101271,6
-53,11,-95,"[0, 0, -8, 14, -5]",214105262,6
-53,11,-95,"[0, 0, 15, -1, 13]",214120122,6
-54,11,-95,"[0, 0, -15, 7, -12]",214401088,6
-53,11,-95,"[0, 0, -16, 4, -14]",214409497,6
-53,11,-95,"[0, 0, 0, 16, 1]",214416771,6
-53,11,-95,"[0, 0, 16, -1, 13]",214442102,6
-53,11,-95,"[0, 0, -14, -8, -12]",214450738,6
-53,11,-95,"[0, 0, -8, 13, -6]",214456631,6
-54,11,-95,"[0, 0, -10, -12, -9]",214460675,6
-53,11,-95,"[0, 0, -15, 7, -12]",214464508,6
-53,11,-95,"[0, 0, -14, -7, -13]",214474462,6
-53,11,-95,"[0, 0, -13, -9, -12]",214490332,6
-53,11,-95,"[0, 0, 14, -6, 11]",214494105,6
-54,11,-95,"[0, 0, -2, -15, -3]",214497938,6
-53,11,-95,"[0, 0, 13, 8, 12]",214504754,6
-53,11,-95,"[0, 0, -17, 1, -14]",214513505,6
-53,11,-95,"[0, 0, -15, 8, -12]",214522883,6
-53,11,-95,"[0, 0, -9, 13, -6]",214526725,6
-52,11,-95,"[0, 0, -15, 5, -12]",214530597,6
-52,11,-95,"[0, 0, -6, 13, -4]",214537876,6
-53,11,-95,"[0, 0, 15, 1, 12]",214548703,6
-54,11,-95,"[0, 0, -15, -2, -13]",214789313,6
-53,11,-95,"[0, 0, 11, 9, 10]",214795592,6
-53,11,-95,"[0, 0, -15, -7, -14]",214805032,6
-53,11,-95,"[0, 0, 13, -8, 10]",214818182,6
-53,11,-95,"[0, 0, 11, -11, 9]",214822179,6
-54,11,-95,"[0, 0, -9, 12, -7]",214832591,6
-54,11,-95,"[0, 0, 7, 12, 7]",214836706,6
-53,11,-95,"[0, 0, -16, 0, -14]",214872961,6
-53,11,-95,"[0, 0, 16, -1, 13]",214878276,6
-53,11,-95,"[0, 0, 8, 11, 8]",214890998,6
-53,11,-95,"[0, 0, 15, -2, 13]",214902435,6
-54,11,-95,"[0, 0, 9, -11, 6]",214906558,6
-53,11,-95,"[0, 0, 3, 15, 3]",214912546,6
-53,11,-95,"[0, 0, 9, 11, 8]",214922755,6
-53,11,-95,"[0, 0, -15, 5, -13]",214933845,6
-53,11,-95,"[0, 0, 3, -16, 2]",214937896,6
-53,11,-95,"[0, 0, -9, -13, -9]",214975871,6
